,Country Name,Country Code,Series Name,Date,Value
22865,Kiribati,KIR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
22866,Kiribati,KIR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,..
22867,Kiribati,KIR,Unemployment with basic education (% of total labor force with basic education),2018,..
22868,Kiribati,KIR,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22869,Kiribati,KIR,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22870,Kiribati,KIR,Unemployment with intermediate education (% of total labor force with intermediate education),2018,..
22871,Kiribati,KIR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,..
22872,Kiribati,KIR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,..
22873,Kiribati,KIR,"Interest rate spread (lending rate minus deposit rate, %)",2018,..
22874,Kiribati,KIR,Average time to clear exports through customs (days),2018,..
22875,Kiribati,KIR,Logistics performance index: Overall (1=low to 5=high),2018,..
22876,Kiribati,KIR,"Time to export, border compliance (hours)",2018,72
22877,Kiribati,KIR,"Time to export, documentary compliance (hours)",2018,24
22878,Kiribati,KIR,"Time to import, border compliance (hours)",2018,96
22879,Kiribati,KIR,"Time to import, documentary compliance (hours)",2018,48
22880,"Korea, Rep.",KOR,Cost of business start-up procedures (% of GNI per capita),2018,14.6
22881,"Korea, Rep.",KOR,"Cost of business start-up procedures, female (% of GNI per capita)",2018,14.6
22882,"Korea, Rep.",KOR,"Cost of business start-up procedures, male (% of GNI per capita)",2018,14.6
22883,"Korea, Rep.",KOR,Time required to start a business (days),2018,8
22884,"Korea, Rep.",KOR,"Time required to start a business, female (days)",2018,8
22885,"Korea, Rep.",KOR,"Time required to start a business, male (days)",2018,8
22886,"Korea, Rep.",KOR,Unemployment with advanced education (% of total labor force with advanced education),2018,4.119999886
22887,"Korea, Rep.",KOR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,4.420000076
22888,"Korea, Rep.",KOR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,3.920000076
22889,"Korea, Rep.",KOR,Unemployment with basic education (% of total labor force with basic education),2018,2.99000001
22890,"Korea, Rep.",KOR,"Unemployment with basic education, female (% of female labor force with basic education)",2018,2.50999999
22891,"Korea, Rep.",KOR,"Unemployment with basic education, male (% of male labor force with basic education)",2018,3.539999962
22892,"Korea, Rep.",KOR,Unemployment with intermediate education (% of total labor force with intermediate education),2018,3.730000019
22893,"Korea, Rep.",KOR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,3.299999952
22894,"Korea, Rep.",KOR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,4.050000191
22895,"Korea, Rep.",KOR,"Interest rate spread (lending rate minus deposit rate, %)",2018,1.636666667
22896,"Korea, Rep.",KOR,Average time to clear exports through customs (days),2018,..
22897,"Korea, Rep.",KOR,Logistics performance index: Overall (1=low to 5=high),2018,3.61
22898,"Korea, Rep.",KOR,"Time to export, border compliance (hours)",2018,13.375
22899,"Korea, Rep.",KOR,"Time to export, documentary compliance (hours)",2018,1
22900,"Korea, Rep.",KOR,"Time to import, border compliance (hours)",2018,6
22901,"Korea, Rep.",KOR,"Time to import, documentary compliance (hours)",2018,1
22902,Kosovo,XKX,Cost of business start-up procedures (% of GNI per capita),2018,1
22903,Kosovo,XKX,"Cost of business start-up procedures, female (% of GNI per capita)",2018,1
22904,Kosovo,XKX,"Cost of business start-up procedures, male (% of GNI per capita)",2018,1
22905,Kosovo,XKX,Time required to start a business (days),2018,5.5
22906,Kosovo,XKX,"Time required to start a business, female (days)",2018,5.5
22907,Kosovo,XKX,"Time required to start a business, male (days)",2018,5.5
22908,Kosovo,XKX,Unemployment with advanced education (% of total labor force with advanced education),2018,19.04000092
22909,Kosovo,XKX,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,23.21999931
22910,Kosovo,XKX,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,16.47999954
22911,Kosovo,XKX,Unemployment with basic education (% of total labor force with basic education),2018,35.11000061
22912,Kosovo,XKX,"Unemployment with basic education, female (% of female labor force with basic education)",2018,24.82999992
22913,Kosovo,XKX,"Unemployment with basic education, male (% of male labor force with basic education)",2018,38.02000046
22914,Kosovo,XKX,Unemployment with intermediate education (% of total labor force with intermediate education),2018,28.92000008
22915,Kosovo,XKX,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,40.24000168
22916,Kosovo,XKX,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,26.5
22917,Kosovo,XKX,"Interest rate spread (lending rate minus deposit rate, %)",2018,5.344191667
22918,Kosovo,XKX,Average time to clear exports through customs (days),2018,..
22919,Kosovo,XKX,Logistics performance index: Overall (1=low to 5=high),2018,..
22920,Kosovo,XKX,"Time to export, border compliance (hours)",2018,8
22921,Kosovo,XKX,"Time to export, documentary compliance (hours)",2018,5
22922,Kosovo,XKX,"Time to import, border compliance (hours)",2018,5.5
22923,Kosovo,XKX,"Time to import, documentary compliance (hours)",2018,6.027778
22924,Kuwait,KWT,Cost of business start-up procedures (% of GNI per capita),2018,2
22925,Kuwait,KWT,"Cost of business start-up procedures, female (% of GNI per capita)",2018,2
22926,Kuwait,KWT,"Cost of business start-up procedures, male (% of GNI per capita)",2018,2
22927,Kuwait,KWT,Time required to start a business (days),2018,35.4
22928,Kuwait,KWT,"Time required to start a business, female (days)",2018,36
22929,Kuwait,KWT,"Time required to start a business, male (days)",2018,35
22930,Kuwait,KWT,Unemployment with advanced education (% of total labor force with advanced education),2018,..
22931,Kuwait,KWT,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
22932,Kuwait,KWT,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,..
22933,Kuwait,KWT,Unemployment with basic education (% of total labor force with basic education),2018,..
22934,Kuwait,KWT,"Unemployment with basic education, female (% of female labor force with basic education)",2018,..
22935,Kuwait,KWT,"Unemployment with basic education, male (% of male labor force with basic education)",2018,..
22936,Kuwait,KWT,Unemployment with intermediate education (% of total labor force with intermediate education),2018,..
22937,Kuwait,KWT,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,..
22938,Kuwait,KWT,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,..
22939,Kuwait,KWT,"Interest rate spread (lending rate minus deposit rate, %)",2018,3.158433333
22940,Kuwait,KWT,Average time to clear exports through customs (days),2018,..
22941,Kuwait,KWT,Logistics performance index: Overall (1=low to 5=high),2018,2.86
22942,Kuwait,KWT,"Time to export, border compliance (hours)",2018,96
22943,Kuwait,KWT,"Time to export, documentary compliance (hours)",2018,72
22944,Kuwait,KWT,"Time to import, border compliance (hours)",2018,89.45455
22945,Kuwait,KWT,"Time to import, documentary compliance (hours)",2018,96
22946,Kyrgyz Republic,KGZ,Cost of business start-up procedures (% of GNI per capita),2018,1.9
22947,Kyrgyz Republic,KGZ,"Cost of business start-up procedures, female (% of GNI per capita)",2018,1.9
22948,Kyrgyz Republic,KGZ,"Cost of business start-up procedures, male (% of GNI per capita)",2018,1.9
22949,Kyrgyz Republic,KGZ,Time required to start a business (days),2018,10
22950,Kyrgyz Republic,KGZ,"Time required to start a business, female (days)",2018,10
22951,Kyrgyz Republic,KGZ,"Time required to start a business, male (days)",2018,10
22952,Kyrgyz Republic,KGZ,Unemployment with advanced education (% of total labor force with advanced education),2018,5.929999828
22953,Kyrgyz Republic,KGZ,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,5.699999809
22954,Kyrgyz Republic,KGZ,"Unemployment with advanced education, male (% of male labor force with advanced education)",2018,6.119999886
22955,Kyrgyz Republic,KGZ,Unemployment with basic education (% of total labor force with basic education),2018,6.449999809
22956,Kyrgyz Republic,KGZ,"Unemployment with basic education, female (% of female labor force with basic education)",2018,6.539999962
22957,Kyrgyz Republic,KGZ,"Unemployment with basic education, male (% of male labor force with basic education)",2018,6.429999828
22958,Kyrgyz Republic,KGZ,Unemployment with intermediate education (% of total labor force with intermediate education),2018,6.199999809
22959,Kyrgyz Republic,KGZ,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",2018,7.460000038
22960,Kyrgyz Republic,KGZ,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",2018,5.440000057
22961,Kyrgyz Republic,KGZ,"Interest rate spread (lending rate minus deposit rate, %)",2018,17.09355192
22962,Kyrgyz Republic,KGZ,Average time to clear exports through customs (days),2018,..
22963,Kyrgyz Republic,KGZ,Logistics performance index: Overall (1=low to 5=high),2018,2.55
22964,Kyrgyz Republic,KGZ,"Time to export, border compliance (hours)",2018,5
22965,Kyrgyz Republic,KGZ,"Time to export, documentary compliance (hours)",2018,72
22966,Kyrgyz Republic,KGZ,"Time to import, border compliance (hours)",2018,68.90909
22967,Kyrgyz Republic,KGZ,"Time to import, documentary compliance (hours)",2018,84
22968,Lao PDR,LAO,Cost of business start-up procedures (% of GNI per capita),2018,6.6
22969,Lao PDR,LAO,"Cost of business start-up procedures, female (% of GNI per capita)",2018,6.6
22970,Lao PDR,LAO,"Cost of business start-up procedures, male (% of GNI per capita)",2018,6.6
22971,Lao PDR,LAO,Time required to start a business (days),2018,174
22972,Lao PDR,LAO,"Time required to start a business, female (days)",2018,174
22973,Lao PDR,LAO,"Time required to start a business, male (days)",2018,174
22974,Lao PDR,LAO,Unemployment with advanced education (% of total labor force with advanced education),2018,..
22975,Lao PDR,LAO,"Unemployment with advanced education, female (% of female labor force with advanced education)",2018,..
